ID,Ex_Sample,Ex_Cross,Consent,Sex,SexPref,Age,Country_Res,Country_Born,HPP_9,GDP,GINI,SexRatio.2017est.,SexRatio.15.54.,UNRegion,RelStatus,RelLength,RelY,RelM,Ethnicity,SRA,SRM,SRH,SRA_Partner,SRM_Partner,SRH_Partner,Kiss_Imp_Initial,Kiss_Imp_Est,Kiss_Freq,Hug_Freq,Sex_Freq,Kiss_Satis,Hug_Satis,Sex_Satis,GK_Breath,GK_Scent,GK_Taste,GK_Wet,GK_Contact,GK_Arous,GK_SynchStyle
6345250301,0,0,1,1,2,20,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,0.67,NA,8,Caucasian ,6,6,7,7,2,7,80,75,90,70,85,100,90,95,100,95,90,65,75,90,75
6345190435,0,0,1,2,1,28,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1.08,1,1,Caucasian,5,2,5,4,4,4,44,69,81,83,52,83,80,46,92,61,33,71,77,85,48
6343990861,0,0,1,2,1,18,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,Caucasian ,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6342544436,0,0,1,2,2,20,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1.58,1,7,Australia ,6,1,7,6,1,7,81,99,100,71,34,100,100,72,27,84,74,65,66,34,25
6337908558,0,0,1,2,1,22,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,3.42,3,5,Caucasian ,2,2,3,7,6,7,50,100,100,100,16,92,100,17,73,14,8,12,100,57,50
6337899553,0,0,1,2,3,22,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1.58,1,7,,2,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6337871677,0,0,1,2,3,27,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1.83,1,10,Caucasian,6,5,5,6,6,4,59,70,85,93,50,53,50,36,53,42,19,75,75,100,73
6335779125,0,0,1,2,1,29,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,3,3,0,Caucasian ,1,6,1,4,4,3,94,85,85,100,29,98,100,70,81,100,85,100,78,95,40
6329188175,0,0,1,2,1,18,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1.5,1,6,Greek,5,1,4,6,5,4,49,82,99,71,4,82,72,30,91,71,87,22,26,67,6
6327420606,0,0,1,2,1,18,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,Caucasian ,5,1,4,6,6,4,66,89,100,100,94,91,87,93,100,93,91,87,76,74,46
6327386977,0,0,1,2,1,21,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,2.92,2,11,Australian ,5,2,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6327347248,0,0,1,2,3,24,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,Polish ,5,4,6,NA,NA,NA,50,100,100,100,30,50,100,30,100,100,41,100,52,30,71
6093864495,0,0,1,1,2,27,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,0.5,0,6,Caucasian,4,4,4,6,1,3,33,75,84,15,65,85,100,71,100,100,80,70,65,100,80
6092792170,0,0,1,2,1,72,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,34.92,34,11,,5,1,4,5,5,4,64,83,70,72,22,67,41,40,59,64,67,50,71,43,66
6092758115,0,0,1,2,3,43,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,2,NA,NA,NA,Caucasian,4,NA,1,NA,NA,NA,80,100,90,5,90,60,60,70,100,90,80,25,95,50,60
6092537057,0,0,1,2,1,50,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,35,35,NA,Caucasian Australian ,6,NA,2,7,7,7,90,100,98,50,100,62,40,50,98,99,98,99,99,48,60
6092306253,0,0,1,2,1,55,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,4.08,4,1,Anglo saxon,5,NA,6,6,7,6,67,72,75,63,100,84,82,88,100,100,58,63,53,59,10
6091187479,0,0,1,1,2,58,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,37.83,37,10,Anglo Australian,7,7,7,6,1,6,100,100,100,91,100,98,100,94,100,100,100,78,100,100,92
6090173920,0,0,1,2,1,28,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,6.5,6,6,Australian ,5,2,4,5,6,5,100,100,50,100,65,40,100,50,100,100,100,100,100,100,100
6090076508,0,0,1,2,2,20,Australia,Australia,-0.25,49900,30.3,1.01,1.045,5,1,1,1,NA,Australian ,4,3,4,4,3,5,100,100,100,100,79,100,93,53,100,73,76,100,62,53,7
6338576205,0,1,1,2,1,19,Australia,India,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Indian ,3,NA,2,5,7,7,80,100,95,100,100,100,100,100,100,100,80,20,100,100,50
6327174070,0,1,1,2,1,18,Australia,India,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Indian,4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089191302,0,1,1,2,1,40,Australia,New Zealand,NA,NA,NA,NA,NA,NA,1,16,16,NA,Caucasian ,6,2,4,6,4,4,100,95,56,100,52,41,43,65,100,100,100,100,59,54,100
6093443799,0,1,1,1,2,52,Australia,Palestine,NA,NA,NA,NA,NA,NA,1,25,25,NA,Palestinian,6,4,5,5,4,4,60,90,100,80,75,80,75,61,95,95,75,80,75,51,75
6097507266,0,1,1,2,1,40,Australia,South Africa,NA,NA,NA,NA,NA,NA,1,13.67,13,8,Greek Cypriot ,6,1,6,6,7,5,93,50,84,93,80,42,70,81,50,75,72,33,90,84,49
6131097487,0,1,1,2,2,32,Australia,UK,NA,NA,NA,NA,NA,NA,1,1.08,1,1,British ,4,4,7,7,3,5,100,100,100,61,100,70,80,95,100,100,100,70,53,92,18
6091510983,0,1,1,2,3,28,Australia,UK,NA,NA,NA,NA,NA,NA,1,6.25,6,3,Caucasian,5,4,5,5,5,4,95,100,100,80,25,100,100,100,100,100,42,77,65,40,58
6089986277,0,1,1,2,1,33,Australien,Germany,NA,NA,NA,NA,NA,NA,1,10.75,10,9,,4,3,6,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6093282468,0,1,1,2,1,37,Austria,Austria,NA,NA,NA,NA,NA,NA,1,10.75,10,9,Deutsch ,3,2,2,4,4,4,86,94,92,82,62,91,88,77,73,78,84,77,88,78,NA
6180171330,0,1,1,2,1,28,Austria,Austria,NA,NA,NA,NA,NA,NA,1,3.42,3,5,Kaukasier,4,6,4,4,4,5,63,69,62,69,50,97,95,97,98,95,37,65,27,6,30
6094098352,0,1,1,2,1,53,Austria,Austria,NA,NA,NA,NA,NA,NA,1,32.33,32,4,Mitteleuropõerin,5,4,6,6,3,4,91,87,71,92,62,78,75,74,86,81,80,61,54,61,83
6093947901,0,1,1,2,1,23,Austria,Austria,NA,NA,NA,NA,NA,NA,1,7.5,7,6,,5,2,4,4,5,4,87,84,74,80,47,62,65,32,100,96,95,10,84,71,98
6093584927,0,1,1,2,1,20,Austria,Austria,NA,NA,NA,NA,NA,NA,1,2.67,2,8,Ísterreicherin ,4,1,5,6,6,4,80,100,80,90,60,75,100,75,100,90,100,30,90,50,90
6180742331,0,1,1,2,1,24,Austria,Austria,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,,3,2,6,NA,NA,NA,100,100,86,78,91,87,83,83,100,82,64,84,100,78,100
6147205153,0,1,1,2,1,24,Austria,Germany,NA,NA,NA,NA,NA,NA,1,2,2,NA,german,6,1,4,6,2,5,87,55,75,87,68,100,92,100,33,70,81,75,70,91,94
6181649172,0,1,1,2,1,28,Austria,Germany,NA,NA,NA,NA,NA,NA,1,5.58,5,7,kaukasisch,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6181335091,0,1,1,2,1,27,Austria,Germany,NA,NA,NA,NA,NA,NA,1,3.5,3,6,kaukasisch,6,5,5,5,6,6,67,67,100,100,88,100,100,96,90,90,90,90,90,90,50
6147204445,0,1,1,2,1,24,Austria,Germany,NA,NA,NA,NA,NA,NA,1,2,2,NA,deutsch,6,2,4,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6179780559,0,1,1,2,1,24,Austria,Germany,NA,NA,NA,NA,NA,NA,1,2,2,0,Deutschland ,5,2,5,6,6,4,88,87,100,100,67,100,100,100,75,85,85,90,100,70,100
6179815041,0,1,1,2,1,25,Austria,Rumõnien ,NA,NA,NA,NA,NA,NA,1,1.67,1,8,rumõnisch,5,4,4,7,5,6,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6421660392,0,1,1,1,2,35,Belgio,Italy,NA,NA,NA,NA,NA,NA,1,5.5,5,6,,3,4,6,5,5,6,80,90,80,99,90,80,95,70,85,40,50,60,80,95,20
6190790835,0,1,1,1,1,27,Belgique,France,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Franþaise,5,4,4,5,4,4,25,70,75,70,70,80,70,75,51,71,71,71,53,94,29
6191348256,0,1,1,2,1,30,belgique ,France,NA,NA,NA,NA,NA,NA,1,6,6,NA,franþaise ,4,3,4,5,4,4,50,42,30,53,42,82,50,41,100,100,76,58,64,73,93
6174849662,0,1,1,2,2,23,Belgium,Belgium,NA,NA,NA,NA,NA,NA,1,2.5,2,6,Caucasian,4,4,4,5,2,5,14,26,21,66,NA,61,73,94,90,69,84,4,37,2,18
6147763641,0,1,1,2,1,28,Belgium,Belgium,NA,NA,NA,NA,NA,NA,1,10.25,10,3,Caucasian,3,4,4,4,5,6,92,79,70,68,50,75,81,60,95,74,58,73,75,61,71
6146811678,0,1,1,2,3,22,Belgium,Belgium,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Caucasian,5,2,4,NA,NA,NA,86,70,86,83,74,54,60,93,75,84,91,69,84,64,100
6146783039,0,1,1,1,1,25,Belgium,Belgium,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Caucasian,5,4,NA,NA,NA,NA,100,100,90,95,75,100,100,100,100,100,100,0,80,70,NA
6146175268,0,1,1,2,1,26,Belgium,Belgium,NA,NA,NA,NA,NA,NA,1,0.67,NA,8,Belgium,4,1,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089160722,0,1,1,2,1,41,Belgium,Belgium,NA,NA,NA,NA,NA,NA,1,5.25,5,3,Caucasian,5,4,6,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6347943325,0,1,1,2,1,32,Belgium,Czech republic,NA,NA,NA,NA,NA,NA,1,3.58,3,7,Czech,5,4,5,6,3,6,96,51,40,44,40,41,27,41,80,62,82,45,84,100,100
6093824932,0,1,1,2,1,41,belgium,sweden,NA,NA,NA,NA,NA,NA,1,9.92,9,11,European,6,5,4,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089249201,0,1,1,1,1,38,Belgium,UK,NA,NA,NA,NA,NA,NA,1,7.5,7,6,Caucasian ,6,4,3,6,3,4,95,95,85,60,40,20,30,45,100,71,NA,43,65,60,72
6147288552,0,1,1,2,1,24,Bosnia and Herzegovina,Bosnia and Herzegovina,NA,NA,NA,NA,NA,NA,1,1.33,1,4,Croatian,3,5,4,6,6,4,60,65,70,85,70,90,90,90,80,80,50,30,80,80,90
6146809103,0,1,1,2,1,22,Bosnia and Herzegovina,Bosnia and Herzegovina,NA,NA,NA,NA,NA,NA,1,5.75,5,9,Bosnian catolic,4,1,5,6,6,4,60,61,80,100,90,100,100,100,100,80,100,50,50,70,0
6126338460,0,0,1,2,3,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,4,4,0,,5,4,2,4,3,7,100,100,100,11,35,100,100,9,100,100,19,50,100,25,53
6445028725,0,0,1,2,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.58,1,7,Calcasiana,7,5,7,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6254568162,0,0,1,1,2,19,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.75,0,9,Branco,4,5,1,7,1,4,80,100,100,70,30,100,100,0,79,100,20,50,100,100,50
6252763017,0,0,1,1,2,18,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branco,3,4,3,NA,NA,NA,80,95,NA,NA,NA,NA,NA,NA,80,75,20,NA,75,60,NA
6252632806,0,0,1,2,1,18,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca,2,4,3,NA,NA,NA,60,40,NA,NA,NA,NA,NA,NA,50,75,NA,NA,NA,NA,NA
6252618979,0,0,1,2,3,18,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Caucasiana,4,5,4,NA,NA,NA,50,80,56,35,25,90,95,45,95,95,90,30,85,80,90
6241795718,0,0,1,2,1,35,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,7,7,NA,branca,2,6,4,4,4,5,100,100,100,100,100,50,100,50,100,100,100,100,100,100,90
6209910259,0,0,1,1,2,26,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca,4,4,4,4,5,3,100,100,100,100,80,100,100,70,100,70,70,70,100,100,100
6208121535,0,0,1,1,2,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branco,4,4,6,NA,NA,NA,100,100,50,75,100,100,100,100,100,100,100,50,100,100,75
6207043241,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.75,NA,9,Japonesa,3,3,4,5,4,4,93,100,100,65,92,100,99,95,86,89,87,64,87,89,79
6205942219,0,0,1,2,1,38,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,10.75,10,9,Caucasiana,5,1,5,5,4,6,100,73,64,51,56,85,60,63,61,72,0,55,100,100,100
6202843492,0,0,1,2,1,35,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,7.58,7,7,Brasileira ,4,5,5,2,4,4,80,50,20,NA,10,80,70,10,80,80,10,0,100,50,80
6202343536,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.83,NA,10,Parda,1,1,4,6,4,3,90,70,70,85,65,90,80,55,60,100,99,95,95,100,70
6201725898,0,0,1,2,3,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,3.58,3,7,,2,4,4,4,3,4,60,60,100,NA,50,100,100,100,90,60,75,NA,100,10,50
6198746027,0,0,1,1,2,38,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,0,NA,NA,caucasiano,6,3,4,NA,NA,NA,100,100,100,80,60,100,100,100,100,100,100,90,90,70,90
6196201363,0,0,1,2,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,4.5,4,6,Brasileira,4,5,4,4,4,4,100,100,50,100,50,30,30,50,100,51,NA,NA,100,100,100
6195762927,0,0,1,2,2,30,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,5.5,5,6,Caucasiana,5,5,7,7,4,3,100,100,80,100,60,70,80,40,100,100,100,70,80,30,60
6194945056,0,0,1,2,1,32,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Caucasiana,4,4,4,NA,NA,NA,100,100,80,80,80,90,89,90,70,90,80,50,81,100,100
6194732227,0,0,1,2,1,26,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,7,7,NA,branca,4,1,4,6,6,6,100,91,81,87,83,41,91,52,98,96,98,44,99,99,79
6194501694,0,0,1,2,1,29,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Brasileira,2,1,3,7,4,3,100,100,70,50,80,30,90,60,90,90,50,30,20,70,50
6194029782,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Europeia,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6192530015,0,0,1,2,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Japonesa,5,5,6,4,4,3,90,75,80,50,90,80,80,90,100,100,50,28,75,50,100
6192010670,0,0,1,1,1,29,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Caucasiano,3,4,4,NA,NA,NA,100,100,100,54,100,100,100,100,90,100,100,95,100,100,100
6191458909,0,1,1,2,3,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Afrodescendente,6,2,4,3,4,5,80,55,75,100,85,100,100,60,100,70,70,0,70,100,95
6191020002,0,0,1,2,1,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,2.33,2,4,Branca,4,3,3,5,4,4,31,86,83,75,86,63,98,54,86,87,78,64,82,94,89
6191008629,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Caucasiana,4,4,4,5,4,4,81,100,85,71,NA,100,85,NA,75,78,90,NA,NA,NA,85
6189807407,0,0,1,1,2,21,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.67,NA,8,Europeu - Branco - Caucasiano,5,6,2,5,5,7,100,100,100,100,50,50,50,10,100,70,50,50,100,100,100
6189782557,0,0,1,1,2,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Brasileiro,4,7,5,NA,NA,NA,50,100,100,100,100,80,100,100,100,100,100,100,80,100,100
6189735360,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6189700376,0,0,1,1,1,29,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca,1,3,7,NA,NA,NA,80,80,10,100,0,0,100,0,70,80,80,50,90,90,50
6189368700,0,0,1,2,1,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.83,1,10,Branca,3,1,3,6,7,4,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100
6189212105,0,0,1,2,1,28,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.33,NA,4,,4,1,4,4,4,5,100,100,50,NA,50,50,50,50,100,100,100,100,100,50,100
6187541936,0,0,1,2,1,33,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.5,NA,18,"50% polonesa, 12.5% portuguesa, 12.5% inglesa, 12.5% espanhola, 12.5% italiana",7,1,4,6,4,7,40,80,80,81,60,80,100,60,90,90,90,60,100,95,100
6187088508,0,0,1,2,1,52,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.42,NA,5,"NÒo sei acredito que Italiano por parte de Pai, Portugues por parte de mÒe, mas deve ter mais, nÒo sei, pele branca.",6,1,6,6,7,7,60,80,60,100,50,70,100,70,100,100,100,50,100,100,60
6187082794,0,0,1,2,1,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6186833103,0,0,1,2,3,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,1.25,1,3,,4,NA,5,4,3,7,50,100,100,100,90,40,55,85,100,100,100,90,95,90,100
6186741098,0,0,1,1,2,34,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Caucasiana,5,4,6,NA,NA,NA,100,100,100,100,100,90,90,70,60,60,60,90,100,90,100
6186547683,0,0,1,2,3,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.83,0,10,,2,5,1,7,6,3,100,100,50,100,50,50,100,50,100,100,50,50,100,100,50
6186473346,0,0,1,1,2,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Brasileiro/branco,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6186433543,0,0,1,2,1,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,6.42,6,5,italiana e espanhola,6,2,6,5,6,4,100,100,75,25,50,60,100,40,100,75,0,20,100,50,80
6186411224,0,0,1,1,1,33,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.33,NA,4,Branca,2,4,4,4,4,3,100,100,50,52,54,70,56,20,100,100,100,NA,61,85,NA
6186339052,0,0,1,2,1,34,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca/europÚia,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6186006101,0,0,1,1,1,30,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.42,NA,5,Negro,3,3,5,5,2,5,100,100,100,100,70,100,100,100,100,100,100,100,100,96,50
6185897435,0,0,1,1,2,21,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Brasileira,6,6,7,NA,NA,NA,100,100,60,40,20,65,0,0,100,25,25,40,60,100,100
6185893987,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,4.75,4,9,,4,NA,4,4,4,4,100,100,100,100,30,100,100,30,70,70,50,70,70,50,50
6185813009,0,0,1,2,3,28,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,2.5,2,6,Branca,2,2,4,5,3,3,6,6,100,100,76,100,100,87,50,50,59,50,71,39,86
6185753397,0,0,1,1,2,34,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,14,14,NA,,5,4,4,4,NA,4,100,90,100,0,90,80,90,90,100,90,80,80,90,100,70
6185730230,0,0,1,1,2,19,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.58,0,7,Branco,6,3,6,6,1,3,80,100,89,85,75,96,100,80,100,100,86,85,88,91,71
6185706793,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.58,NA,7,Branca,4,2,3,6,4,6,85,90,91,85,70,100,100,100,90,99,97,61,85,80,80
6185626894,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,,2,NA,3,NA,NA,NA,100,100,80,80,NA,70,70,NA,100,100,80,80,100,90,90
6185529798,0,0,1,1,2,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.58,1,7,,6,4,4,4,2,2,75,99,100,100,40,90,100,25,95,85,80,85,85,50,80
6185525474,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,,4,4,5,4,4,4,100,100,95,80,85,95,85,90,95,75,50,90,100,60,85
6185524951,0,0,1,1,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.08,1,1,Negro,1,4,2,1,4,4,80,25,50,100,50,100,100,70,50,71,90,90,100,70,100
6185288594,0,0,1,1,2,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Itßlia,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185252851,0,0,1,2,1,37,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,5.5,5,6,Branca,5,2,7,6,6,6,88,100,92,96,77,92,87,90,100,100,74,76,100,78,100
6185195047,0,0,1,2,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,2.75,2,9,Branca,2,6,3,6,4,6,60,60,50,80,50,30,70,40,60,70,70,80,40,70,0
6185184720,0,0,1,2,1,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,5.42,5,5,,5,NA,4,4,4,4,83,100,100,10,65,61,100,52,100,100,100,74,78,75,100
6185183055,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Branca,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185180346,0,0,1,2,1,21,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Afrodescendente,6,5,4,NA,NA,NA,91,60,62,90,0,90,100,NA,100,90,50,50,100,70,0
6185175383,0,0,1,1,1,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,4.17,4,2,Brasileiro,4,3,4,4,2,4,100,100,80,100,80,50,100,70,100,100,100,100,100,100,100
6185166865,0,0,1,1,2,23,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1.08,1,1,Branca,4,3,3,6,4,6,100,100,100,60,70,85,85,51,90,90,100,75,90,100,60
6185131563,0,0,1,2,1,29,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,10,10,NA,Negra,2,1,3,4,6,5,90,84,80,75,65,81,86,70,100,71,100,74,90,90,100
6185115982,0,0,1,1,2,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.08,NA,1,Branco,6,4,4,6,4,4,100,100,100,89,100,100,100,77,100,57,78,100,100,100,100
6185115693,0,0,1,1,2,25,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.5,0,6,Branco,2,4,3,6,5,7,100,100,100,100,75,100,100,90,100,100,75,80,100,100,100
6185095197,0,0,1,1,3,30,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,0.83,0,10,caucasoide,6,4,7,5,3,4,80,60,60,76,64,90,93,75,97,69,84,62,88,78,61
6185038807,0,0,1,2,1,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,,5,1,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185033594,0,0,1,2,2,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,2.67,2,8,Branca,5,5,2,5,5,2,100,100,75,65,50,80,90,90,95,100,100,80,60,100,50
6185005261,0,0,1,2,1,20,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,1,1,NA,Caucasiano,6,4,3,6,4,5,100,100,80,30,100,75,90,85,70,100,50,50,80,85,100
6185002545,0,0,1,1,1,37,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,,3,4,2,NA,NA,NA,85,90,85,90,75,85,85,85,80,80,75,80,80,75,85
6184991492,0,0,1,1,2,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Pardo,4,4,5,NA,NA,NA,70,90,80,85,60,90,100,70,90,100,90,50,70,85,30
6184941571,0,0,1,2,1,22,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,1,2.5,2,6,branca,5,4,7,4,4,4,85,48,87,99,60,99,99,99,99,99,99,NA,99,99,99
6184930071,0,0,1,1,2,24,Brazil,Brazil,0.93,15500,49.7,0.97,1.005,4,2,NA,NA,NA,Brasileira,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
